,amount,payment_date,staff_last_name,customer_last_name,address,city
5317,2.99,2005-05-29 00:09:48,Hillyer,PETERS,817 Bradford Loop,Changzhou
5318,3.99,2005-05-30 10:11:29,Hillyer,PETERS,817 Bradford Loop,Changzhou
5319,0.99,2005-05-30 11:32:24,Hillyer,PETERS,817 Bradford Loop,Changzhou
5320,0.99,2005-06-15 14:05:11,Hillyer,PETERS,817 Bradford Loop,Changzhou
5321,2.99,2005-06-15 22:07:09,Hillyer,PETERS,817 Bradford Loop,Changzhou
5322,2.99,2005-06-17 18:06:14,Hillyer,PETERS,817 Bradford Loop,Changzhou
5323,4.99,2005-06-19 16:37:24,Hillyer,PETERS,817 Bradford Loop,Changzhou
5324,8.99,2005-07-08 01:09:09,Hillyer,PETERS,817 Bradford Loop,Changzhou
5325,2.99,2005-07-28 21:23:06,Hillyer,PETERS,817 Bradford Loop,Changzhou
5326,0.99,2005-07-30 23:06:40,Hillyer,PETERS,817 Bradford Loop,Changzhou
5327,2.99,2005-08-01 19:55:09,Hillyer,PETERS,817 Bradford Loop,Changzhou
5328,4.99,2005-08-02 05:27:53,Hillyer,PETERS,817 Bradford Loop,Changzhou
5329,4.99,2005-08-02 12:20:42,Hillyer,PETERS,817 Bradford Loop,Changzhou
5330,4.99,2005-08-02 15:53:48,Hillyer,PETERS,817 Bradford Loop,Changzhou
5331,2.99,2005-08-02 22:09:05,Hillyer,PETERS,817 Bradford Loop,Changzhou
5332,1.99,2005-08-17 04:49:35,Hillyer,PETERS,817 Bradford Loop,Changzhou
5333,0.99,2005-08-19 00:27:01,Hillyer,PETERS,817 Bradford Loop,Changzhou
5334,9.99,2005-08-20 22:51:25,Hillyer,PETERS,817 Bradford Loop,Changzhou
5335,2.99,2005-08-22 11:09:31,Hillyer,PETERS,817 Bradford Loop,Changzhou
5336,8.99,2005-08-23 04:12:52,Hillyer,PETERS,817 Bradford Loop,Changzhou
5337,2.99,2005-05-25 16:03:42,Stephens,PETERS,817 Bradford Loop,Changzhou
5338,1.99,2005-05-28 19:35:45,Stephens,PETERS,817 Bradford Loop,Changzhou
5339,3.99,2005-05-29 07:00:59,Stephens,PETERS,817 Bradford Loop,Changzhou
5340,2.99,2005-06-15 00:15:15,Stephens,PETERS,817 Bradford Loop,Changzhou
5341,8.99,2005-06-16 06:17:55,Stephens,PETERS,817 Bradford Loop,Changzhou
5342,4.99,2005-06-17 05:40:52,Stephens,PETERS,817 Bradford Loop,Changzhou
5343,2.99,2005-06-19 18:24:42,Stephens,PETERS,817 Bradford Loop,Changzhou
5344,4.99,2005-07-08 13:25:57,Stephens,PETERS,817 Bradford Loop,Changzhou
5345,6.99,2005-07-09 10:08:10,Stephens,PETERS,817 Bradford Loop,Changzhou
5346,0.99,2005-07-09 17:27:05,Stephens,PETERS,817 Bradford Loop,Changzhou
5347,4.99,2005-07-30 19:12:54,Stephens,PETERS,817 Bradford Loop,Changzhou
5348,4.99,2005-07-31 03:05:55,Stephens,PETERS,817 Bradford Loop,Changzhou
5349,3.99,2005-08-01 09:31:00,Stephens,PETERS,817 Bradford Loop,Changzhou
5350,0.99,2005-08-01 16:56:36,Stephens,PETERS,817 Bradford Loop,Changzhou
5351,4.99,2005-08-01 19:46:11,Stephens,PETERS,817 Bradford Loop,Changzhou
5352,3.99,2005-08-20 16:37:35,Stephens,PETERS,817 Bradford Loop,Changzhou
5353,4.99,2005-08-22 06:19:37,Stephens,PETERS,817 Bradford Loop,Changzhou
5354,0.99,2005-08-22 17:41:53,Stephens,PETERS,817 Bradford Loop,Changzhou
5355,0.99,2005-05-27 06:37:15,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5356,4.99,2005-05-28 11:33:46,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5357,2.99,2005-05-30 12:55:36,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5358,4.99,2005-07-12 18:21:01,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5359,0.99,2005-07-27 12:24:12,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5360,5.99,2005-07-27 17:46:53,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5361,2.99,2005-07-27 23:15:22,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5362,5.99,2005-07-28 20:34:41,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5363,4.99,2005-07-31 21:08:56,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5364,2.99,2005-07-31 22:18:43,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5365,0.99,2005-08-01 17:27:58,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5366,3.99,2005-08-02 17:28:07,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5367,6.99,2005-08-17 02:47:02,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5368,2.99,2005-08-17 09:29:22,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5369,4.99,2005-08-17 13:03:36,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5370,1.99,2005-08-17 17:22:29,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5371,5.99,2005-08-19 02:31:59,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5372,5.99,2005-08-20 11:43:43,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5373,5.99,2005-08-21 04:30:49,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5374,6.99,2005-08-22 18:20:07,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5375,4.99,2005-08-23 00:27:18,Hillyer,KELLEY,955 Bamenda Way,Ikerre
5376,2.99,2005-05-28 18:25:02,Stephens,KELLEY,955 Bamenda Way,Ikerre
5377,4.99,2005-05-31 18:44:53,Stephens,KELLEY,955 Bamenda Way,Ikerre
5378,0.99,2005-06-18 01:12:22,Stephens,KELLEY,955 Bamenda Way,Ikerre
5379,2.99,2005-07-06 13:14:28,Stephens,KELLEY,955 Bamenda Way,Ikerre
5380,2.99,2005-07-08 06:18:01,Stephens,KELLEY,955 Bamenda Way,Ikerre
5381,0.99,2005-07-08 14:07:03,Stephens,KELLEY,955 Bamenda Way,Ikerre
5382,4.99,2005-07-10 14:34:53,Stephens,KELLEY,955 Bamenda Way,Ikerre
5383,4.99,2005-07-12 05:43:09,Stephens,KELLEY,955 Bamenda Way,Ikerre
5384,4.99,2005-07-12 21:01:22,Stephens,KELLEY,955 Bamenda Way,Ikerre
5385,0.99,2005-07-28 00:37:34,Stephens,KELLEY,955 Bamenda Way,Ikerre
5386,0.99,2005-07-30 19:27:59,Stephens,KELLEY,955 Bamenda Way,Ikerre
5387,2.99,2005-08-17 17:12:26,Stephens,KELLEY,955 Bamenda Way,Ikerre
5388,2.99,2005-08-17 18:19:44,Stephens,KELLEY,955 Bamenda Way,Ikerre
5389,4.99,2005-08-18 16:24:24,Stephens,KELLEY,955 Bamenda Way,Ikerre
5390,2.99,2005-08-21 09:53:52,Stephens,KELLEY,955 Bamenda Way,Ikerre
5391,4.99,2005-08-22 07:48:01,Stephens,KELLEY,955 Bamenda Way,Ikerre
5392,7.99,2005-05-28 01:05:07,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5393,4.99,2005-06-15 16:44:00,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5394,2.99,2005-06-17 05:11:27,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5395,0.99,2005-06-21 07:23:34,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5396,2.99,2005-07-08 02:08:48,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5397,4.99,2005-07-09 00:03:30,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5398,4.99,2005-07-28 07:13:40,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5399,0.99,2005-07-29 17:25:54,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5400,2.99,2005-07-31 09:22:02,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5401,4.99,2005-07-31 16:04:22,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5402,2.99,2005-08-01 00:34:51,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5403,8.99,2005-08-01 23:53:45,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5404,2.99,2005-08-02 21:04:39,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5405,0.99,2005-08-18 08:45:57,Hillyer,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5406,8.99,2005-07-08 06:04:23,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5407,2.99,2005-07-09 19:44:58,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5408,5.99,2005-07-10 08:47:36,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5409,2.99,2005-07-12 11:37:45,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5410,4.99,2005-07-12 16:23:25,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5411,4.99,2005-07-31 14:07:44,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5412,4.99,2005-08-01 11:41:57,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5413,4.99,2005-08-21 08:04:40,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5414,0.99,2005-08-22 23:37:11,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5415,3.99,2005-08-23 12:41:07,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5416,2.99,2006-02-14 15:16:03,Stephens,FRANKLIN,1149 A Corua (La Corua) Boulevard,Haiphong
5417,4.99,2005-06-18 03:43:23,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5418,3.99,2005-06-20 23:27:15,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5419,4.99,2005-07-06 03:48:44,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5420,2.99,2005-07-09 06:57:25,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5421,0.99,2005-07-11 08:02:27,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5422,4.99,2005-07-11 11:10:11,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5423,3.99,2005-07-26 23:42:03,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5424,2.99,2005-07-27 22:53:00,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5425,6.99,2005-07-31 01:02:24,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5426,2.99,2005-08-01 17:49:38,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5427,8.99,2005-08-02 17:42:40,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5428,5.99,2005-08-20 10:41:50,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5429,10.99,2005-08-20 21:31:52,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5430,6.99,2005-08-23 19:35:42,Hillyer,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5431,9.99,2005-05-26 16:20:56,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5432,1.99,2005-06-15 09:23:59,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5433,4.99,2005-06-15 10:10:49,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5434,6.99,2005-06-17 04:29:15,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5435,3.99,2005-06-19 11:28:46,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5436,4.99,2005-06-19 14:46:10,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5437,2.99,2005-07-11 10:21:21,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5438,3.99,2005-07-29 05:15:41,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5439,2.99,2005-07-29 08:15:42,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5440,6.99,2005-08-21 15:01:32,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5441,4.99,2005-08-23 09:53:54,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5442,5.99,2005-08-23 12:11:37,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5443,2.99,2006-02-14 15:16:03,Stephens,LAWSON,387 Mwene-Ditu Drive,Ashgabat
5444,3.99,2005-05-26 22:51:37,Hillyer,FIELDS,68 Molodetno Manor,Witten
5445,6.99,2005-05-28 22:04:03,Hillyer,FIELDS,68 Molodetno Manor,Witten
5446,1.99,2005-06-17 14:40:58,Hillyer,FIELDS,68 Molodetno Manor,Witten
5447,3.99,2005-06-17 23:30:52,Hillyer,FIELDS,68 Molodetno Manor,Witten
5448,4.99,2005-06-20 17:18:06,Hillyer,FIELDS,68 Molodetno Manor,Witten
5449,7.99,2005-06-21 12:37:46,Hillyer,FIELDS,68 Molodetno Manor,Witten
5450,0.99,2005-07-27 05:21:24,Hillyer,FIELDS,68 Molodetno Manor,Witten
5451,0.99,2005-08-02 01:09:55,Hillyer,FIELDS,68 Molodetno Manor,Witten
5452,2.99,2005-08-22 06:59:28,Hillyer,FIELDS,68 Molodetno Manor,Witten
5453,2.99,2005-08-23 16:54:09,Hillyer,FIELDS,68 Molodetno Manor,Witten
5454,5.99,2005-05-29 10:28:45,Stephens,FIELDS,68 Molodetno Manor,Witten
5455,6.99,2005-06-18 13:04:42,Stephens,FIELDS,68 Molodetno Manor,Witten
5456,4.99,2005-07-06 01:13:27,Stephens,FIELDS,68 Molodetno Manor,Witten
5457,6.99,2005-07-06 10:23:27,Stephens,FIELDS,68 Molodetno Manor,Witten
5458,2.99,2005-07-28 00:02:15,Stephens,FIELDS,68 Molodetno Manor,Witten
5459,0.99,2005-07-30 18:35:25,Stephens,FIELDS,68 Molodetno Manor,Witten
5460,5.99,2005-08-01 20:06:00,Stephens,FIELDS,68 Molodetno Manor,Witten
5461,3.99,2005-08-02 00:22:46,Stephens,FIELDS,68 Molodetno Manor,Witten
5462,0.99,2005-08-17 11:51:15,Stephens,FIELDS,68 Molodetno Manor,Witten
5463,4.99,2005-08-19 10:10:26,Stephens,FIELDS,68 Molodetno Manor,Witten
5464,9.99,2005-08-20 06:23:53,Stephens,FIELDS,68 Molodetno Manor,Witten
5465,3.99,2005-08-20 08:27:03,Stephens,FIELDS,68 Molodetno Manor,Witten
5466,2.99,2005-08-20 08:27:27,Stephens,FIELDS,68 Molodetno Manor,Witten
5467,2.99,2005-08-21 19:39:28,Stephens,FIELDS,68 Molodetno Manor,Witten
5468,5.99,2005-08-23 20:06:04,Stephens,FIELDS,68 Molodetno Manor,Witten
5469,2.99,2005-06-15 20:55:42,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5470,4.99,2005-06-16 00:52:04,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5471,0.99,2005-06-20 10:23:25,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5472,8.99,2005-07-06 17:24:49,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5473,2.99,2005-07-09 15:32:29,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5474,2.99,2005-07-28 00:13:58,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5475,2.99,2005-07-29 04:50:53,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5476,2.99,2005-07-29 20:15:00,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5477,2.99,2005-07-29 22:34:35,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5478,2.99,2005-08-01 06:26:22,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5479,4.99,2005-08-02 12:15:54,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5480,4.99,2005-08-19 14:40:32,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5481,3.99,2005-08-20 03:03:31,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5482,3.99,2005-08-20 20:59:15,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5483,0.99,2005-08-22 11:41:35,Hillyer,GUTIERREZ,642 Nador Drive,Bhusawal
5484,0.99,2005-06-20 20:27:18,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5485,4.99,2005-07-08 05:20:04,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5486,2.99,2005-07-09 10:31:34,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5487,2.99,2005-07-10 17:04:56,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5488,0.99,2005-07-30 02:28:38,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5489,2.99,2005-07-30 07:14:18,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5490,8.99,2005-07-30 22:45:34,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5491,4.99,2005-07-31 09:20:50,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5492,4.99,2005-08-17 16:22:05,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5493,8.99,2005-08-19 00:27:19,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5494,4.99,2005-08-23 13:22:56,Stephens,GUTIERREZ,642 Nador Drive,Bhusawal
5495,0.99,2005-05-26 23:09:41,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5496,4.99,2005-06-15 03:24:14,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5497,2.99,2005-06-16 14:37:12,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5498,0.99,2005-07-28 16:35:16,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5499,4.99,2005-07-29 08:17:51,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5500,7.99,2005-07-29 20:56:14,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5501,2.99,2005-08-17 07:32:51,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5502,0.99,2005-08-18 13:42:14,Hillyer,RYAN,1688 Nador Lane,Gorontalo
5503,7.99,2005-06-20 05:18:16,Stephens,RYAN,1688 Nador Lane,Gorontalo
5504,2.99,2005-06-21 16:00:18,Stephens,RYAN,1688 Nador Lane,Gorontalo
5505,2.99,2005-07-07 08:15:52,Stephens,RYAN,1688 Nador Lane,Gorontalo
5506,5.99,2005-07-10 04:04:29,Stephens,RYAN,1688 Nador Lane,Gorontalo
5507,6.99,2005-07-28 07:19:02,Stephens,RYAN,1688 Nador Lane,Gorontalo
5508,10.99,2005-07-30 05:21:32,Stephens,RYAN,1688 Nador Lane,Gorontalo
5509,3.99,2005-08-01 18:26:31,Stephens,RYAN,1688 Nador Lane,Gorontalo
5510,2.99,2005-08-01 22:23:37,Stephens,RYAN,1688 Nador Lane,Gorontalo
5511,4.99,2005-08-20 14:25:18,Stephens,RYAN,1688 Nador Lane,Gorontalo
5512,5.99,2005-08-21 14:26:28,Stephens,RYAN,1688 Nador Lane,Gorontalo
5513,2.99,2005-08-23 14:23:03,Stephens,RYAN,1688 Nador Lane,Gorontalo
5514,2.99,2005-08-23 20:27:34,Stephens,RYAN,1688 Nador Lane,Gorontalo
5515,1.99,2005-05-31 02:49:43,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5516,2.99,2005-06-15 10:49:17,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5517,7.99,2005-06-16 07:04:52,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5518,4.99,2005-06-17 02:25:12,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5519,0.99,2005-07-07 03:09:50,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5520,4.99,2005-07-09 00:24:34,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5521,2.99,2005-07-10 05:29:33,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5522,6.99,2005-07-12 12:39:23,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5523,4.99,2005-07-27 16:01:05,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5524,5.99,2005-07-30 20:06:24,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5525,7.99,2005-08-02 13:54:26,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5526,6.99,2005-08-18 22:11:37,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5527,0.99,2005-08-19 10:27:25,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5528,4.99,2005-08-19 22:48:48,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5529,0.99,2005-08-22 03:23:24,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5530,4.99,2005-08-22 21:41:41,Hillyer,SCHMIDT,1215 Pyongyang Parkway,Usak
5531,0.99,2005-05-26 14:35:40,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5532,4.99,2005-05-27 12:48:38,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5533,4.99,2005-05-30 02:01:23,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5534,7.99,2005-06-17 04:18:48,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5535,2.99,2005-06-18 01:15:27,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5536,4.99,2005-06-19 15:36:27,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5537,0.99,2005-07-09 08:13:25,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5538,4.99,2005-07-11 01:34:25,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5539,2.99,2005-07-11 13:45:14,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5540,0.99,2005-07-12 09:31:43,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5541,2.99,2005-07-12 20:13:49,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5542,0.99,2005-07-30 05:04:58,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5543,4.99,2005-07-31 14:38:12,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5544,2.99,2005-07-31 19:01:25,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5545,5.99,2005-08-01 07:13:39,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5546,0.99,2005-08-17 14:58:51,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5547,2.99,2005-08-20 16:05:11,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5548,4.99,2005-08-21 02:56:52,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5549,11.99,2005-08-22 23:48:56,Stephens,SCHMIDT,1215 Pyongyang Parkway,Usak
5550,2.99,2005-06-15 04:49:08,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5551,4.99,2005-06-15 13:26:23,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5552,0.99,2005-06-16 18:01:36,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5553,7.99,2005-07-06 05:20:25,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5554,4.99,2005-07-08 12:59:40,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5555,2.99,2005-07-28 05:12:04,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5556,2.99,2005-08-20 17:20:49,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5557,0.99,2005-08-21 08:36:03,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5558,2.99,2005-08-21 12:00:21,Hillyer,CARR,1679 Antofagasta Street,Ciudad del Este
5559,5.99,2005-06-18 04:17:44,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5560,3.99,2005-07-07 12:46:47,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5561,7.99,2005-07-07 20:28:57,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5562,7.99,2005-07-28 14:13:24,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5563,4.99,2005-07-30 00:51:21,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5564,4.99,2005-07-31 20:14:08,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5565,4.99,2005-08-21 10:16:27,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5566,6.99,2005-08-21 13:54:15,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5567,0.99,2005-08-22 23:54:14,Stephens,CARR,1679 Antofagasta Street,Ciudad del Este
5568,5.99,2005-07-06 01:26:44,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5569,4.99,2005-07-06 16:44:41,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5570,3.99,2005-07-11 08:39:33,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5571,6.99,2005-07-11 23:38:49,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5572,4.99,2005-07-27 09:38:43,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5573,5.99,2005-07-28 23:44:13,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5574,3.99,2005-07-29 11:12:13,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5575,2.99,2005-08-02 05:35:03,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5576,4.99,2005-08-19 12:04:16,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5577,4.99,2005-08-23 10:36:00,Hillyer,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5578,0.99,2005-06-17 02:27:03,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5579,5.99,2005-06-18 20:58:46,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5580,4.99,2005-06-20 10:43:13,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5581,0.99,2005-07-06 16:06:35,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5582,4.99,2005-07-07 04:34:38,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5583,4.99,2005-07-07 06:36:32,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5584,4.99,2005-07-08 17:28:54,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5585,4.99,2005-07-27 21:40:05,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5586,2.99,2005-07-30 23:05:44,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5587,3.99,2005-08-02 02:38:07,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5588,2.99,2005-08-17 04:31:49,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5589,2.99,2005-08-19 16:13:32,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5590,10.99,2005-08-19 17:26:55,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5591,9.99,2005-08-20 03:58:51,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
5592,0.99,2005-08-20 09:16:15,Stephens,VASQUEZ,1304 s-Hertogenbosch Way,Blumenau
